Index,Quality,Angle (degrees),Distance (mm)
50,15,211.109375,532.0
50,15,220.90625,538.5
50,15,222.21875,538.0
50,15,223.890625,530.0
50,15,225.296875,525.25
50,15,226.53125,524.0
50,15,230.921875,488.25
50,15,232.359375,483.25
50,15,234.09375,477.5
50,15,235.546875,470.5
50,15,245.140625,337.75
50,15,246.578125,336.5
50,15,248.125,339.0
50,15,249.03125,344.0
50,15,250.609375,348.75
50,15,251.640625,354.0
50,15,253.0,359.75
50,15,254.703125,365.75
50,15,256.15625,372.75
50,15,262.46875,428.25
50,15,269.515625,439.75
50,15,270.859375,430.25
50,15,272.28125,428.5
50,15,273.703125,432.0
50,15,277.546875,454.25
50,15,279.15625,455.0
50,15,313.203125,213.25
50,15,314.625,207.25
50,15,315.78125,201.5
50,15,316.828125,196.25
50,15,318.859375,191.75
50,15,320.265625,187.5
50,15,321.671875,183.5
50,15,323.078125,180.75
50,15,327.8125,282.25
50,15,330.171875,275.75
50,15,330.4375,269.25
50,15,333.40625,263.75
50,15,333.90625,260.0
50,15,335.578125,258.25
50,15,336.34375,257.75
50,15,338.375,257.25
50,15,339.953125,257.25
50,15,340.796875,258.25
50,15,343.15625,259.25
50,15,343.859375,258.75
50,15,345.03125,256.75
50,15,347.0,254.75
50,15,347.875,253.75
50,15,350.75,251.5
50,15,351.96875,248.75
50,15,352.21875,246.25
50,15,355.53125,244.75
50,15,356.109375,244.0
51,15,357.140625,243.0
51,15,358.640625,242.0
51,15,359.390625,241.5
51,15,0.625,240.25
51,15,2.578125,238.75
51,15,5.390625,238.25
51,15,6.109375,237.75
51,15,6.421875,237.75
51,15,9.609375,238.0
51,15,10.015625,239.0
51,15,12.421875,239.75
51,15,13.84375,240.5
51,15,15.25,241.0
51,15,16.15625,240.75
51,15,16.25,241.25
51,15,18.203125,243.75
51,15,20.84375,246.0
51,15,21.34375,245.75
51,15,22.84375,246.0
51,15,23.953125,248.0
51,15,25.453125,250.5
51,15,26.875,252.5
51,15,27.4375,254.25
51,15,28.4375,255.5
51,15,31.4375,256.5
51,15,35.671875,269.5
51,15,36.515625,272.0
51,15,48.890625,2493.0
51,15,50.265625,2499.0
51,15,51.6875,2468.5
51,15,53.125,2397.0
51,15,54.53125,2332.5
51,15,55.984375,2279.25
51,15,57.390625,2222.75
51,15,58.78125,2161.5
51,15,60.1875,2110.25
51,15,61.640625,2069.75
51,13,73.875,268.25
51,13,75.96875,263.75
51,15,77.203125,261.25
51,15,78.609375,259.25
51,15,79.265625,257.25
51,15,82.078125,255.25
51,14,82.09375,253.5
51,15,84.0625,252.5
51,15,85.0,252.5
51,15,87.890625,253.25
51,15,87.5625,255.25
51,15,89.140625,258.0
51,15,90.3125,260.5
51,15,102.578125,375.75
51,15,104.046875,381.0
51,15,105.4375,387.25
51,15,107.03125,391.5
51,15,108.40625,395.75
51,15,109.609375,400.0
51,15,110.9375,405.75
51,15,112.4375,411.75
51,15,113.421875,418.25
51,15,114.8125,424.5
51,15,116.21875,430.5
51,15,117.671875,437.25
51,15,119.09375,444.5
51,15,120.234375,453.5
51,15,121.859375,462.75
51,13,123.21875,471.0
51,15,124.40625,480.75
51,15,125.71875,491.75
51,15,127.15625,504.0
51,15,146.34375,1365.75
51,15,147.703125,1348.0
51,15,149.140625,1361.75
51,15,150.515625,1378.25
51,15,151.875,1390.0
51,15,156.328125,1206.75
51,15,157.71875,1192.25
51,15,159.171875,1190.25
51,15,160.53125,1187.25
51,15,161.984375,1182.0
51,15,163.390625,1172.5
51,15,164.765625,1155.5
51,15,166.1875,1135.25
51,15,167.671875,1114.75
51,15,169.109375,1092.75
51,15,171.828125,1163.25
51,15,175.90625,572.25
51,15,177.328125,567.75
51,15,180.421875,509.5
51,15,181.875,508.75
51,15,183.1875,509.5
51,15,184.65625,515.0
51,15,186.015625,514.75
51,15,187.640625,509.75
51,15,188.984375,510.75
51,15,190.234375,517.5
51,15,193.21875,495.75
51,15,194.59375,502.75
51,15,196.015625,507.0
51,15,197.3125,505.25
51,11,214.78125,446.25
51,15,221.0,540.25
51,15,222.5625,537.5
51,15,223.984375,528.25
51,15,225.390625,525.25
51,15,226.828125,521.75
51,15,229.9375,495.5
51,15,231.3125,487.25
51,15,232.78125,480.75
51,15,234.125,475.25
51,15,235.78125,468.75
51,15,245.484375,336.75
51,15,246.546875,336.25
51,15,247.859375,339.75
51,15,249.4375,344.5
51,15,250.875,349.25
51,15,252.265625,354.75
51,15,253.53125,360.75
51,15,254.75,367.0
51,15,255.890625,373.5
51,15,262.875,426.0
51,15,269.828125,436.75
51,15,271.203125,429.75
51,15,272.53125,428.75
51,15,273.953125,432.25
51,15,277.8125,451.75
51,15,279.234375,452.75
51,15,310.84375,218.75
51,15,313.421875,212.5
51,15,314.828125,206.5
51,15,316.234375,200.75
51,15,317.65625,195.75
51,15,319.0625,191.25
51,15,320.46875,186.75
51,15,321.875,182.75
51,15,323.28125,181.0
51,15,328.109375,281.75
51,15,330.125,275.5
51,15,330.640625,268.5
51,15,332.390625,263.25
51,15,335.125,259.75
51,15,335.796875,258.0
51,15,337.046875,257.75
51,15,339.125,257.0
51,15,340.734375,257.25
51,15,341.421875,258.5
51,15,343.5,259.25
51,15,343.546875,258.5
51,15,345.40625,256.75
51,15,347.4375,255.0
51,15,347.9375,253.5
51,15,349.84375,251.25
51,15,351.296875,248.0
51,15,353.640625,245.75
51,15,354.25,244.5
51,15,357.03125,243.75
52,15,356.625,242.75
52,15,358.015625,242.0
52,15,359.84375,240.75
52,15,1.203125,239.5
52,15,3.3125,238.75
52,15,4.609375,238.25
52,15,7.015625,237.75
52,15,7.921875,238.25
52,15,9.125,238.5
52,15,10.90625,239.5
52,15,12.21875,240.0
52,15,14.0625,239.75
52,15,13.71875,240.75
52,15,16.875,241.0
52,15,17.390625,241.5
52,15,17.828125,243.5
52,15,20.6875,245.5
52,15,21.953125,245.25
52,15,23.1875,245.75
52,15,23.21875,248.5
52,15,24.53125,251.0
52,15,26.0625,253.25
52,15,27.953125,254.5
52,15,28.75,255.5
52,15,36.0,269.75
52,15,49.1875,2495.25
52,15,50.5625,2495.5
52,15,52.015625,2451.75
52,15,53.4375,2383.25
52,15,54.84375,2322.0
52,15,56.265625,2261.25
52,15,57.734375,2201.0
52,15,59.078125,2149.0
52,15,60.546875,2102.75
52,15,61.953125,2060.25
52,15,74.46875,266.75
52,15,76.546875,262.75
52,15,77.109375,260.75
52,15,79.203125,258.75
52,15,79.421875,256.5
52,15,81.796875,254.75
52,15,82.296875,253.25
52,15,85.484375,252.5
52,15,86.0625,252.5
52,15,87.640625,253.5
52,15,88.078125,256.0
52,15,90.125,258.75
52,15,100.15625,374.75
52,15,101.71875,375.25
52,15,103.265625,377.0
52,15,104.671875,383.0
52,15,105.875,388.75
52,15,107.125,392.75
52,15,108.65625,396.75
52,15,110.078125,401.5
52,15,111.515625,406.75
52,15,112.5,413.0
52,15,113.9375,419.25
52,15,115.34375,425.75
52,15,116.640625,432.25
52,15,118.125,439.75
52,12,119.296875,447.25
52,15,120.90625,455.75
52,15,122.203125,464.5
52,13,123.390625,473.75
52,15,124.890625,485.25
52,15,126.0625,496.25
52,15,127.28125,508.75
52,15,130.03125,541.5
52,15,138.59375,514.25
52,15,146.765625,1356.0
52,15,148.125,1348.25
52,15,149.515625,1365.75
52,15,150.921875,1376.5
52,15,152.390625,1369.75
52,15,156.71875,1201.25
52,15,158.171875,1191.75
52,15,159.5625,1189.25
52,15,160.984375,1187.5
52,15,162.40625,1180.5
52,15,163.875,1168.5
52,15,165.265625,1151.25
52,15,166.640625,1129.0
52,15,168.140625,1107.75
52,15,176.40625,572.5
52,15,179.5625,512.75
52,15,180.96875,509.25
52,15,182.25,508.75
52,15,183.875,513.25
52,15,185.140625,518.0
52,15,186.578125,516.25
52,15,188.078125,511.5
52,15,189.390625,511.0
52,15,190.96875,512.0
52,15,192.25,504.0
52,15,196.640625,500.25
52,15,197.84375,507.25
52,15,199.28125,504.25
52,10,205.4375,448.5
52,15,218.875,523.5
52,15,220.234375,534.5
52,15,221.6875,540.0
52,15,223.140625,536.0
52,15,224.53125,526.75
52,15,225.90625,525.0
52,15,227.4375,518.75
52,15,229.078125,504.0
52,15,230.59375,492.25
52,15,231.921875,486.75
52,15,233.421875,480.0
52,15,234.890625,472.75
52,15,246.171875,336.5
52,15,247.28125,337.75
52,15,248.5,342.0
52,15,249.890625,346.5
52,15,251.546875,351.25
52,15,252.5,357.0
52,15,253.859375,363.25
52,15,255.390625,370.0
52,15,260.5,445.5
52,15,263.34375,419.75
52,15,268.734375,443.25
52,15,270.15625,433.75
52,15,271.78125,430.0
52,15,273.046875,431.25
52,15,277.0625,453.75
52,15,278.3125,457.5
52,15,314.015625,210.0
52,15,315.09375,204.5
52,15,316.84375,198.75
52,15,318.234375,193.75
52,15,319.640625,189.25
52,15,321.0625,185.0
52,15,322.46875,181.5
52,15,327.546875,285.75
52,15,329.25,278.75
52,15,330.0625,272.25
52,15,332.234375,266.75
52,15,334.125,262.0
52,15,334.78125,259.0
52,15,336.375,257.75
52,15,337.140625,257.25
52,15,338.671875,257.25
52,15,340.484375,257.75
52,15,342.265625,258.75
52,15,342.90625,259.0
52,15,345.46875,257.25
52,15,346.703125,255.25
52,15,349.03125,254.0
52,15,349.4375,252.75
52,15,350.03125,250.25
52,15,352.375,247.25
52,15,354.953125,245.75
52,15,355.796875,244.75
52,15,357.015625,243.5
53,15,359.1875,242.5
53,15,359.6875,242.0
53,15,1.25,240.75
53,15,3.296875,239.25
53,15,4.40625,238.5
53,15,6.234375,238.0
53,15,6.265625,237.75
53,15,9.046875,238.0
53,15,9.453125,238.25
53,15,11.859375,239.0
53,15,11.59375,239.5
53,15,12.859375,240.0
53,15,14.5,240.75
53,15,17.515625,241.25
53,15,17.40625,242.5
53,15,18.359375,244.5
53,15,20.125,245.75
53,15,21.375,245.75
53,15,22.96875,246.75
53,15,23.8125,249.75
53,15,27.078125,252.0
53,15,26.4375,253.75
53,15,28.21875,254.75
53,15,29.359375,256.75
53,15,30.890625,259.75
53,15,35.90625,270.75
53,15,46.90625,2571.25
53,15,48.328125,2503.25
53,15,49.75,2473.0
53,15,51.140625,2461.5
53,15,52.5625,2421.0
53,15,54.0,2361.75
53,15,55.421875,2301.0
53,15,56.875,2240.0
53,15,58.296875,2184.25
53,15,59.734375,2131.5
53,15,61.125,2084.5
53,15,62.546875,2044.5
53,15,66.796875,1941.5
53,14,75.703125,265.0
53,15,76.203125,262.0
53,15,78.234375,259.75
53,15,79.203125,257.75
53,15,81.484375,256.0
53,15,83.46875,254.0
53,14,83.0625,252.5
53,15,84.53125,252.25
53,15,86.109375,253.0
53,15,88.578125,254.25
53,15,88.765625,256.75
53,15,89.890625,259.25
53,15,102.296875,375.5
53,15,103.71875,380.0
53,15,105.0625,386.5
53,15,106.609375,390.25
53,15,108.0,394.0
53,15,109.109375,398.25
53,15,110.265625,404.0
53,15,111.90625,410.0
53,15,113.0,415.75
53,15,114.359375,421.75
53,15,115.984375,428.5
53,15,117.1875,435.75
53,15,118.59375,443.25
53,15,120.046875,450.25
53,15,121.171875,458.75
53,15,122.75,467.75
53,15,123.78125,477.75
53,15,125.390625,489.0
53,15,126.5625,500.0
53,15,128.015625,513.75
53,15,129.15625,530.25
53,15,139.1875,513.5
53,15,147.28125,1346.0
53,15,148.671875,1351.25
53,15,150.078125,1369.25
53,15,151.5,1374.75
53,15,152.890625,1366.75
53,15,157.375,1193.75
53,15,158.71875,1188.5
53,15,160.125,1188.25
53,15,161.546875,1184.75
53,15,162.984375,1175.5
53,15,164.421875,1160.25
53,15,165.84375,1139.75
53,15,167.296875,1118.5
53,15,168.6875,1099.5
53,15,171.421875,1163.25
53,15,175.53125,579.5
53,15,176.921875,572.0
53,15,180.21875,509.5
53,15,181.6875,509.0
53,15,183.09375,509.25
53,15,184.328125,512.0
53,15,185.734375,513.75
53,15,187.25,513.75
53,15,188.609375,512.5
53,15,190.078125,511.5
53,15,191.3125,518.25
53,15,195.53125,520.5
53,15,197.125,509.25
53,10,199.984375,498.5
53,15,210.96875,531.75
53,15,220.875,538.5
53,15,222.25,538.75
53,15,223.71875,531.75
53,15,225.09375,526.0
53,15,226.390625,524.0
53,15,231.015625,488.75
53,15,232.421875,484.5
53,15,233.734375,478.5
53,15,235.296875,470.75
53,15,245.234375,337.75
53,15,246.578125,336.5
53,15,248.078125,339.0
53,15,249.109375,343.5
53,15,250.375,348.0
53,15,251.8125,353.25
53,15,253.015625,359.5
53,15,254.296875,365.75
53,15,255.71875,372.75
53,15,262.453125,428.25
53,15,269.5,439.75
53,15,270.890625,430.25
53,15,272.46875,428.5
53,15,273.5625,432.0
53,15,277.75,454.25
53,15,279.1875,455.25
53,15,313.109375,213.75
53,15,314.515625,208.0
53,15,315.921875,202.25
53,15,317.328125,197.0
53,15,318.734375,192.0
53,15,320.140625,188.0
53,15,321.546875,184.0
53,15,322.96875,180.75
53,15,328.15625,282.75
53,15,329.859375,275.75
53,15,331.53125,269.5
53,15,332.4375,264.5
53,15,334.421875,260.5
53,15,334.875,258.25
53,15,337.375,257.75
53,15,337.875,257.25
53,15,339.703125,257.25
53,15,341.671875,257.75
53,15,342.78125,259.0
53,15,344.171875,258.75
53,15,345.265625,256.75
53,15,346.734375,254.75
53,15,349.59375,253.75
53,15,349.21875,251.75
53,15,352.15625,249.25
53,15,352.1875,246.5
53,15,355.484375,244.75
53,15,356.890625,244.0
54,15,357.234375,243.0
54,15,359.71875,242.25
54,15,359.21875,241.5
54,15,1.78125,240.25
54,15,2.328125,238.75
54,15,3.84375,238.25
54,15,5.765625,237.75
54,15,8.171875,237.75
54,15,8.75,237.75
54,15,11.0,239.0
54,15,12.140625,239.75
54,15,13.265625,240.25
54,15,15.234375,240.75
54,15,14.75,240.75
54,15,16.734375,241.25
54,15,17.578125,243.75
54,15,20.125,246.0
54,15,22.21875,245.75
54,15,22.0,246.0
54,15,24.171875,248.0
54,15,25.21875,250.25
54,15,27.109375,252.5
54,15,27.578125,254.25
54,15,29.515625,255.5
54,15,29.828125,256.5
54,15,35.078125,269.5
54,15,37.125,272.0
54,15,48.90625,2495.75
54,15,50.296875,2500.25
54,15,51.75,2468.0
54,15,53.15625,2396.75
54,15,54.59375,2332.25
54,15,56.015625,2277.0
54,15,57.453125,2220.25
54,15,58.875,2161.25
54,15,60.328125,2110.25
54,15,61.734375,2069.25
54,12,73.609375,268.0
54,15,76.109375,263.75
54,15,76.984375,261.25
54,15,77.921875,259.0
54,15,80.484375,256.75
54,15,81.15625,255.0
54,15,83.5625,253.25
54,15,84.03125,252.5
54,15,85.453125,252.5
54,15,86.28125,253.25
54,15,88.171875,255.75
54,15,90.484375,258.5
54,15,90.546875,260.75
54,15,100.203125,373.5
54,15,101.5,375.5
54,14,102.96875,377.0
54,15,104.34375,382.5
54,15,105.78125,388.25
54,15,106.90625,391.75
54,15,108.21875,395.75
54,15,109.546875,401.0
54,15,111.15625,406.5
54,13,112.40625,412.0
54,15,113.75,418.25
54,15,115.09375,424.5
54,15,116.515625,431.75
54,15,117.859375,439.75
54,15,119.3125,447.0
54,15,120.734375,454.75
54,15,122.015625,463.0
54,10,123.390625,472.5
54,15,124.640625,483.5
54,15,125.890625,494.5
54,15,127.28125,506.75
54,15,129.921875,539.0
54,15,138.46875,514.25
54,15,146.671875,1356.5
54,15,148.0625,1347.0
54,15,149.453125,1363.5
54,15,150.796875,1377.75
54,15,152.203125,1373.25
54,15,156.59375,1202.0
54,15,158.09375,1192.25
54,15,159.53125,1188.75
54,15,160.90625,1187.0
54,15,162.328125,1180.75
54,15,163.703125,1168.75
54,15,165.140625,1151.5
54,15,166.609375,1130.25
54,15,168.046875,1109.75
54,15,176.203125,572.25
54,15,179.578125,515.5
54,15,180.890625,509.25
54,15,182.171875,508.75
54,15,183.640625,513.5
54,15,184.875,520.25
54,15,186.328125,517.25
54,15,187.8125,510.5
54,15,189.28125,511.25
54,15,190.765625,512.5
54,15,192.21875,504.75
54,15,196.546875,501.25
54,15,197.6875,506.25
54,15,199.09375,501.25
54,15,218.890625,530.75
54,15,220.203125,532.75
54,15,221.4375,541.0
54,15,222.984375,537.5
54,15,224.453125,527.0
54,15,225.828125,524.75
54,15,227.375,519.0
54,15,228.875,505.0
54,15,230.265625,492.0
54,15,231.875,485.75
54,15,233.265625,479.75
54,15,234.59375,472.5
54,15,246.28125,336.5
54,15,247.328125,337.5
54,15,248.921875,341.75
54,15,250.078125,346.0
54,15,251.34375,351.0
54,15,252.875,356.75
54,15,254.09375,363.25
54,15,255.421875,369.5
54,15,260.375,445.5
54,15,263.25,420.75
54,15,268.734375,443.25
54,15,270.46875,433.75
54,15,271.890625,429.75
54,15,273.25,430.25
54,15,274.328125,437.75
54,15,275.609375,448.5
54,15,277.28125,453.75
54,15,278.5625,459.0
54,15,312.578125,216.5
54,15,314.0,210.5
54,15,315.40625,204.5
54,15,316.796875,198.75
54,15,318.21875,193.75
54,15,319.625,189.25
54,15,321.03125,185.25
54,15,322.4375,181.5
54,15,327.0,285.75
54,15,328.265625,278.75
54,15,330.375,272.25
54,15,331.359375,266.5
54,15,332.90625,262.0
54,15,334.28125,259.0
54,15,336.0,257.75
54,15,337.5625,257.25
54,15,339.1875,257.25
54,15,340.125,257.75
54,15,342.1875,258.75
54,15,343.3125,259.0
54,15,345.4375,257.25
54,15,346.9375,255.25
54,15,348.328125,254.0
54,15,348.984375,252.75
54,15,351.25,250.25
54,15,351.4375,247.25
54,15,354.03125,245.5
54,15,355.6875,244.75
54,15,356.65625,243.5
55,15,358.578125,242.5
55,15,358.53125,242.0
55,15,0.671875,240.75
55,15,3.359375,239.25
55,15,4.765625,238.5
55,15,5.109375,238.0
55,15,5.984375,238.0
55,15,8.984375,238.0
55,15,10.0625,238.25
55,15,10.546875,239.25
55,15,13.21875,240.0
55,15,14.875,240.25
55,15,15.125,240.75
55,15,15.46875,241.25
55,15,17.8125,242.5
55,15,19.03125,244.25
55,15,20.59375,245.5
55,15,21.328125,245.5
55,15,23.109375,246.75
55,15,25.640625,249.5
55,15,26.46875,251.75
55,15,28.078125,253.75
55,15,28.09375,254.75
55,15,30.0,256.5
55,15,30.953125,259.75
55,15,37.03125,270.75
55,15,48.359375,2498.75
55,15,49.765625,2474.0
55,15,51.203125,2461.25
55,15,52.609375,2420.5
55,15,54.015625,2361.75
55,15,55.46875,2299.0
55,15,56.875,2237.5
55,15,58.328125,2183.5
55,15,59.75,2131.0
55,15,61.203125,2084.75
55,15,62.609375,2045.25
55,15,66.859375,1940.75
55,13,75.359375,265.0
55,15,75.78125,262.0
55,15,78.53125,259.75
55,15,79.140625,257.5
55,15,80.8125,255.5
55,15,81.9375,254.0
55,14,82.921875,252.5
55,15,85.15625,252.25
55,15,87.09375,253.0
55,15,87.703125,254.5
55,15,88.390625,257.0
55,15,89.78125,259.25
55,15,102.609375,375.5
55,15,103.765625,380.0
55,15,105.3125,386.5
55,15,106.5625,390.25
55,15,107.65625,394.0
55,15,108.96875,398.25
55,15,110.5,404.0
55,15,112.015625,409.75
55,15,113.15625,416.25
55,15,114.515625,422.5
55,15,116.109375,428.75
55,15,117.21875,436.0
55,15,118.6875,443.25
55,14,119.90625,451.25
55,15,121.25,460.5
55,14,122.578125,468.75
55,15,124.0625,478.0
55,15,125.375,489.25
55,15,126.765625,500.5
55,15,129.359375,533.0
55,15,139.28125,514.0
55,15,147.5,1346.25
55,15,148.890625,1354.25
55,15,150.28125,1374.0
55,15,151.671875,1368.75
55,15,153.109375,1354.5
55,15,156.09375,1212.5
55,15,157.546875,1192.75
55,15,158.953125,1188.0
55,15,160.34375,1186.0
55,15,161.71875,1182.0
55,15,163.140625,1173.75
55,15,164.609375,1158.25
55,15,166.109375,1138.0
55,15,167.453125,1116.5
55,15,168.9375,1096.5
55,15,171.703125,1162.25
55,15,175.78125,574.75
55,15,177.125,570.25
55,15,180.421875,509.5
55,15,181.78125,508.75
55,15,183.078125,509.5
55,15,184.703125,506.75
55,15,186.0625,507.0
55,15,187.46875,509.5
55,15,188.875,510.0
55,15,190.015625,514.5
55,15,193.109375,498.0
55,15,194.5,505.5
55,15,195.921875,509.25
55,15,197.375,505.0
55,9,200.078125,497.5
55,11,204.859375,451.75
55,12,214.671875,446.0
55,15,220.96875,539.5
55,15,222.5625,537.0
55,15,223.96875,528.0
55,15,225.375,525.25
55,15,226.828125,521.5
55,15,229.71875,495.25
55,15,231.359375,486.75
55,15,232.859375,480.75
55,15,234.0625,475.25
55,15,235.859375,468.75
55,15,245.4375,336.75
55,15,246.78125,336.75
55,15,247.953125,340.5
55,15,249.546875,345.25
55,15,250.703125,350.0
55,15,252.40625,355.0
55,15,253.515625,360.75
55,15,254.859375,367.25
55,15,263.046875,423.75
55,15,270.0,436.25
55,15,271.328125,429.75
55,15,272.796875,429.5
55,15,278.046875,448.5
55,15,279.234375,449.5
55,15,291.5,146.25
55,15,312.1875,218.0
55,15,313.59375,211.75
55,15,314.890625,205.75
55,15,316.421875,200.25
55,15,317.828125,195.25
55,15,319.25,190.5
55,15,320.65625,186.25
55,15,322.078125,182.25
55,15,328.015625,281.0
55,15,329.359375,274.5
55,15,331.21875,268.0
55,15,333.265625,263.0
55,15,334.953125,259.5
55,15,336.0625,258.0
55,15,337.15625,257.75
55,15,338.125,257.0
55,15,340.21875,257.25
55,15,341.859375,258.5
55,15,342.34375,259.25
55,15,344.703125,258.0
55,15,346.25,255.75
55,15,346.671875,254.25
55,15,348.671875,253.25
55,15,350.59375,251.0
55,15,351.21875,247.75
55,15,354.546875,245.5
55,15,354.53125,244.5
55,15,355.671875,243.5
56,15,356.828125,242.5
56,15,358.328125,241.75
56,15,0.015625,241.0
56,15,3.015625,239.75
56,15,3.59375,238.5
56,15,4.484375,238.0
56,15,7.234375,237.75
56,15,8.640625,239.0
56,15,12.125,239.5
56,15,14.28125,239.75
56,15,15.953125,241.0
56,15,15.65625,241.25
56,15,16.875,242.0
56,15,18.296875,243.75
56,15,19.703125,245.5
56,15,22.203125,245.0
56,15,23.046875,245.75
56,15,25.109375,248.75
56,15,24.71875,251.25
56,15,27.21875,253.75
56,15,27.609375,254.5
56,15,29.203125,255.75
56,15,30.625,256.75
56,15,35.90625,270.0
56,15,46.515625,2600.25
56,15,49.359375,2491.0
56,15,50.78125,2493.25
56,15,52.203125,2444.25
56,15,53.609375,2377.5
56,15,55.03125,2314.75
56,15,56.46875,2255.25
56,15,57.90625,2194.75
56,15,59.34375,2137.0
56,15,60.71875,2092.25
56,15,62.1875,2054.5
56,15,66.453125,1951.25
56,15,73.859375,266.25
56,15,76.5,262.75
56,15,77.3125,260.5
56,15,78.15625,258.5
56,15,81.34375,256.25
56,15,82.5625,254.5
56,15,83.9375,253.5
56,15,84.140625,252.75
56,15,85.984375,252.5
56,15,87.15625,253.75
56,15,88.015625,256.25
56,15,89.3125,259.0
56,15,100.75,375.0
56,15,102.0625,375.25
56,14,103.34375,377.5
56,15,104.46875,384.0
56,15,105.921875,389.25
56,15,107.15625,393.25
56,15,108.828125,397.5
56,15,110.3125,402.75
56,15,111.546875,408.25
56,15,113.015625,414.0
56,15,114.21875,420.0
56,15,115.578125,426.5
56,15,116.96875,433.5
56,15,118.234375,441.0
56,15,119.53125,448.5
56,15,120.796875,457.5
56,15,122.4375,465.75
56,15,123.65625,475.0
56,12,124.90625,486.5
56,15,126.328125,497.5
56,13,127.5625,511.0
56,15,138.828125,513.75
56,15,147.0,1350.0
56,15,148.390625,1348.25
56,15,149.796875,1368.0
56,15,151.1875,1378.75
56,15,152.625,1369.75
56,15,156.984375,1199.5
56,15,158.453125,1193.0
56,15,159.8125,1189.25
56,15,161.25,1186.0
56,15,162.671875,1178.25
56,15,164.109375,1164.25
56,15,165.53125,1144.75
56,15,166.90625,1124.5
56,15,168.375,1104.75
56,15,172.5625,1158.0
56,15,176.6875,572.0
56,15,179.890625,511.75
56,15,181.15625,509.25
56,15,182.546875,509.25
56,15,184.125,511.25
56,15,185.390625,515.25
56,15,186.921875,516.75
56,15,188.25,513.0
56,15,189.625,509.75
56,15,191.125,509.5
56,15,192.671875,503.75
56,15,193.984375,506.0
56,15,195.21875,515.75
56,12,199.515625,499.25
56,15,210.765625,529.25
56,14,214.125,445.0
56,15,220.75,537.25
56,15,222.171875,540.0
56,15,223.625,534.0
56,15,225.046875,526.25
56,15,226.390625,525.0
56,15,229.4375,501.5
56,15,230.859375,491.0
56,15,232.15625,486.25
56,15,233.65625,480.25
56,15,235.015625,471.75
56,15,245.21875,338.25
56,15,246.625,336.25
56,15,247.765625,338.5
56,15,248.859375,343.25
56,15,250.171875,348.0
56,15,251.46875,352.75
56,15,253.0,358.25
56,15,254.453125,365.0
56,15,255.65625,372.0
56,15,264.015625,416.75
56,15,269.078125,441.0
56,15,270.640625,430.75
56,15,271.9375,428.5
56,15,273.421875,431.75
56,15,277.34375,454.25
56,15,279.046875,455.0
56,15,311.65625,220.5
56,15,313.078125,214.25
56,15,314.484375,208.0
56,15,315.90625,202.25
56,15,317.296875,197.0
56,15,318.71875,192.0
56,15,320.125,188.0
56,15,321.546875,184.0
56,15,322.953125,180.75
56,15,327.65625,282.75
56,15,329.421875,276.25
56,15,331.03125,269.75
56,15,331.828125,264.5
56,15,333.34375,260.5
56,15,335.296875,258.25
56,15,336.859375,257.5
56,15,338.703125,257.0
56,15,340.015625,257.0
56,15,340.96875,257.75
56,15,342.515625,259.0
56,15,343.78125,258.75
56,15,345.015625,256.75
56,15,346.21875,255.0
56,15,348.125,253.75
56,15,350.09375,251.75
56,15,350.609375,249.25
56,15,352.265625,246.5
56,15,353.328125,244.75
56,15,355.203125,244.0
57,15,357.203125,243.0
57,15,359.40625,242.25
57,15,359.546875,241.5
57,15,0.765625,240.75
57,15,3.890625,239.25
57,15,4.421875,238.25
57,15,6.703125,237.75
57,15,7.625,237.5
57,15,7.828125,238.25
57,15,10.6875,239.5
57,15,10.8125,240.25
57,15,12.453125,240.5
57,15,13.328125,241.0
57,15,15.140625,241.0
57,15,16.109375,241.25
57,15,18.5625,243.75
57,15,20.796875,245.75
57,15,20.125,245.5
57,15,23.625,246.0
57,15,22.953125,248.0
57,15,25.421875,250.25
57,15,25.953125,252.5
57,15,28.1875,254.25
57,15,29.53125,255.5
57,15,30.09375,256.5
57,15,35.265625,269.5
57,15,36.75,272.0
57,15,48.859375,2494.25
57,15,50.296875,2500.25
57,15,51.703125,2469.25
57,15,53.140625,2397.75
57,15,54.5625,2332.25
57,15,55.96875,2279.25
57,15,57.40625,2222.5
57,15,58.8125,2161.25
57,15,60.234375,2110.75
57,15,61.65625,2070.25
57,14,73.46875,268.25
57,13,75.84375,263.75
57,15,77.15625,261.25
57,15,78.6875,259.25
57,15,79.890625,257.25
57,15,80.6875,255.25
57,15,82.078125,253.5
57,15,83.71875,252.5
57,15,86.890625,252.5
57,15,87.390625,253.25
57,15,87.796875,255.25
57,15,89.0625,258.0
57,15,91.078125,260.75
57,15,102.796875,376.25
57,15,104.171875,381.75
57,15,105.78125,387.5
57,15,107.015625,391.5
57,15,108.28125,396.0
57,15,109.859375,400.5
57,15,111.09375,406.0
57,15,112.515625,412.0
57,15,113.65625,418.5
57,15,115.140625,424.75
57,15,116.234375,432.0
57,15,117.578125,440.0
57,15,119.203125,446.75
57,15,120.28125,454.25
57,15,121.71875,462.75
57,10,123.171875,471.25
57,15,124.375,481.5
57,15,125.84375,493.5
57,15,127.25,506.5
57,15,128.328125,521.0
57,15,138.4375,514.0
57,15,146.515625,1358.5
57,15,147.90625,1346.75
57,15,149.265625,1362.75
57,15,150.640625,1378.75
57,15,152.109375,1377.0
57,15,156.453125,1204.0
57,15,157.921875,1191.75
57,15,159.3125,1191.0
